"event_id","name","description","group_id","group_name","start_time","end_time","utc_offset","venue_id","venue_name","venue_address","city","state","zip","lon","lat","yes_rsvp_count","location","geocoding_type"
"235730681","Card Games Mingle More","Card games are some of the best ways to easily connect with people and absolutely turning into some of my most fun meetups Join us for an extended happy hour while we play some of the most fun card games out there SPOT IT UNO SPADES CRAZY EIGHTS CARDS AGAINST HUMANITY RED FLAG etc Members are encouraged to bring their own games to teach and share with others If you are a football fan don't worry the game will also be on 1st beer on me This is a bi-weekly event and will rotate and various bars in MoCo ",18752990,"MoCo Socializers",1480615200000,1.480626e+12,-1.8e+07,24852461,"The Fire Station 1","8131 Georgia Ave","Silver Spring","MD",NA,-77.026146,38.991493,4,"Washington_DC",NA
"251264443","Oyster s and Bloody Mary s anyone ","Come one Come all 2 Oysters and Bloody Mary s at Dc s 1/8 distilling Other spirits will be available at the bar ",27392632,"Washington DC Oyster Meetup",1528552800000,1528567200000,-14400000,24261588,"One Eight Distilling","1135 Okie Street NE","Washington","DC",NA,-76.988884,38.913086,9,"Washington_DC",NA
"239849537","June 3 Burn for Me","Please join us to discuss Burn for Me by Ilona Andrews 1 New York Times bestselling author Ilona Andrews launches a brand new Hidden Legacy series in which one woman must place her trust in a seductive dangerous man who sets off an even more dangerous desire ",16261092,"Carnal in Columbia Book Club",1496491200000,1.496502e+12,-14400000,822519,"Clyde's of Columbia","10221 Wincopin Circle","Columbia","MD","21044",-76.854979,39.216783,7,"Washington_DC",NA
"jtmmglyxlblb","Wed Night Lincoln Park/Capitol Hill Run","EVENT Wednesday Night Fun Run LOCATION Lincoln Park TIME 6 30pm DISTANCE Roughly four miles PACE We have runners of ALL paces CURRENT COURSES RUN LEADER S James W and Selena W CANCELLATIONS We run rain or snow or shine Please RSVP to receive cancellation notifications If you cannot make the run please change your RSVP at least 30 minutes prior to the run OTHER ",18537606,"Federal City Runners",1.533753e+12,1533756600000,-14400000,NA,NA,NA,NA,NA,NA,-77.0368707,38.9071923,3,"Washington_DC","City Based GeoCodes"
"253586775","Crypto Interactive Learning Experience - Trading Indicators Trading Platforms","Tuesday topic Trading Indicators Trading Platforms Indicators are used to help traders and investors evaluate opportunities in the marketplace Trading platforms are the applications or tools used to facilitate trading ",28687300,"Crypto Coaching For Beginners",1.534275e+12,1534282200000,-14400000,25849252,"Ridgeleigh Van Dorn Apts Clubhouse","5901 Coverdale Way","Alexandria ","VA","22310",-77.13837,38.792583,8,"Washington_DC",NA
"crhmkpyxjbkb","OLD TOWN/ALEXANDRIA Thursday Evening Run - NEW Location ","Event Name Thursday Evening Run Event Location George Washington Middle School Parking Lot near Track 1005 Mt Vernon Avenue Alexandria VA 22301 Event Day Thursdays Event Time 6 45 PM Course Various courses available on neighborhood sidewalks Run Group host will go over route with all attendees and even provide maps when available Typically between 3 to 5 miles Pace Open to all paces Run Group Leaders Alexandra and/or Lauren masked This is fun run open to all runners of all levels Please remember that when running at group runs there isn't always going to be someone at your desired pace however the course will be shared with you before the run This run will only be canceled under substantial weather conditions check this site at least one hour before the run to make sure Facebook Page ",232319,"DC Capital Striders Running Group - dccapitalstriders com",1528397100000,1528407900000,-14400000,788266,"George Washington Middle School ","1005 Mt Vernon Ave","Alexandria","VA","22301",-77.056399,38.816622,3,"Washington_DC",NA
"gscsjpyxkblb","Play Poker at Shooters Sundays 5 and 7 pm ","New times 5 and 7 pm Join your Tournament Director Geoff Tucker for some poker action every Sunday Shooters is your local sports bar so watch the games while you play The bonus chips for this season are 2k for registering online for each game at www worldtavernpoker com 1k for RSVP here on Meetup 1k for arriving early and 1k for the purple chip wearing World Tavern poker gear or the new blue inception chip Remember you've got just 90 days to win the new blue inception chip with quads or better so that you can keep getting the 1k bonus for the chip You will receive an extra 5k in chips for both games for bringing someone new to the venue or for being new to the venue on Sundays So head out to the games today It's always free to play in our league There is no buy in You can win gift certificates at the venue each night Check out the website at to see what else you can qualify to win ",6502002,"Free World Tavern Poker Tournaments Northeast Virginia",1531069200000,1531083600000,-14400000,24350575,"Shooters Sports Bar","7052 Spring Garden Drive","Springfield","VA",NA,-77.186157,38.772377,10,"Washington_DC",NA
"239288431","Overall Run and the Winery at La Grange","Update Now that the normal RSVPs have filled up I'm going to try doing a tracked waitlist If you're interested in going now that the hike is full post your interest in the comments not a private message and I'll keep track of your interest and let you know you're on the list When a spot opens up I'll add you to the hike Hey all On our next hike we'll check out Overall Run The Overall Run circuit passes one of the largest continuous waterfalls in Virginia The trails also go through picturesque valley streams and meadows making this one of the prettiest hikes in the norther SNP Afterwards we'll check out the Winery at La Grange at which we'll sample some excellent Virginia wines actually grown on the property their Norton and Chardonnay are both amazing It's got a great outdoor space to relax and enjoy the hopefully sunny day The hike's got a bit of a climb just under 2 000 feet gain/loss in 8 5 mi so be sure that you are fit enough and have the proper amount of water and footwear If you have any questions feel free to PM me Winery Link ",12170372,"Late Morning DC Hikers 25-45 ",1497085200000,1497120300000,-14400000,17350522,"East Falls Church Metro","2001 North Sycamore Street","Arlington","VA",NA,-77.156883,38.885551,12,"Washington_DC",NA
"wvsvxnywqbhb","Gentle Yoga Class","Gentle Yoga Led by Ravi Kaur Christine Mason masked This course is designed includes stretching Kundalini yoga sets relaxation and meditation Ravi has taught yoga at UUCF since 2001 Dress comfortably and bring a yoga mat and water bottle This class will meet every Tuesday ",25452568,"Unitarian Universalist Congreg of Fairfax Adult Learning",1512455400000,1.512459e+12,-1.8e+07,25646779,"Unitarian Universalist Congregation of Fairfax","2709 Hunter Mill Rd","Oakton","VA",NA,-77.302406,38.892506,5,"Washington_DC",NA
"nhrrsmywgbhb","Introduction to Transformational Leadership Experience","What are you creating to grow and develop your leadership as you expand your business grow into new markets or transform your organization Have you created the breakthroughs necessary to get your business to that next level If so I'd love to hear what supported you If not I'd love to invite you into a new conversation Transformational Leadership Experience TLE is a community whose intention purpose and soul exists to be the space for business owners and leaders to discover what is possible in their leadership and therefore what is possible inside them TLE Leaders are committed to making our member experience exceptional that is why it is so important that each member is clear on what is important to them We invite you to join a conversation we are having that asks you 1 What is the relationship between your personal calling what matters to you and the vision of your business 2 Who do you want to be in the world 3 How do you plan to execute on that vision 4 How do your values play into your business Join us for a 90 minute conversation that will challenge you to question your perceptions and realign you to your purpose ",22490685,"Transformational Leadership Experience DC",1493222400000,1493229600000,-14400000,25086635,"WeWork White House","1440 G Street NW","Washington","DC","20005",-77.03273,38.898327,3,"Washington_DC",NA
"jfjknlyxkbnc","Trivia Night at Crystal City Sports Pub","Join us for trivia at Crystal City Sports Pub in Arlington on Mondays Check out their menu on their website at a Casual trivia fans are welcome as well The game starts at 8 00 but we recommend you get there by 7 30 to ensure we get a table large enough for everyone If your plans change and you cannot attend please update your RSVP Also on the afternoon of trivia You can check out TriviaKings com to find out a couple of the categories and first question if you want to study up Attendance Policy Please read our attendance and no show policy ",1563381,"Alexandria Movie Group",1.532979e+12,1532989800000,-14400000,NA,NA,NA,NA,NA,NA,-77.0368707,38.9071923,5,"Washington_DC","City Based GeoCodes"
"240114350","Free Summer Rooftop Celebration at the Watergate Hotel","Tonight a special party to celebrate the incoming Summer Season at the very popular and elegant Watergate Hotel This mixer will take place on their incredible rooftop bar with amazing views of the Nation s Capital The event includes a cash bar breathtaking views and many new friends This is a special invitation for our veterans as well as a special welcome to new members We hope to take this as one of many opportunities for you to socialize dance and network with other young professionals in the Washington metropolitan area Admission is Free However please try to RSVP your attendance ID REQUIRED You must be 21 or over to attend ",2929012,"Embassy Events in DC for Young Professionals",1496948400000,1496959200000,-14400000,25251885,"The Watergate Hotel","2650 Virginia Avenue Northwest","Washington",NA,NA,-77.055855,38.89933,400,"Washington_DC",NA
